"uniqueid","site.name","depth","age","date.type","lat","long","dataset","ACRUBRUM","ACSACRUM","AMBROSIA","APIACEAE","ARTEMISIA","ASTERX","BETULA","CARYA","CHENOAMX","CUPRESSA","CYPERACE","FAGUS","FRAXINUX","FRAXNIGR","IVA","JUGLANSX","LAMIACEAE","LIQUIDAM","NYSSA","ONAGRACEAE","OSTRYCAR","Other","PINUSX","PLANTAGINX","PLATANUS","POACEAE","POLYGONMX","POLYPOD","QUERCUS","RUBIACEAE","RUBUS","SALIX","ULMUS","ABIES","ALNUSX","FRAXPNAM","PICEAX","BRASSICACEAE","POPULUS","TSUGAX","ASTERCICHO","ACERX","CORYLUS","RANUNCUL","ROSACEAX","THALICTRUM","TILIA","RUMEX","ALRUGOSA","POLYGONAX","JUGNIGRA","MYRICACX","URTICACX","RHAMNACEAE","FABACEAE","ERICACEX","LARIXPSEU","SARCOBATUS","EPHEDRA","CARYOPHYLL","SELAGINE","ACNEGUNA","XANTHIUM","CORNUS","LILIACEAE","ACSACNUM","EUPHORB","MALVACEAE","BORAGINACEAE","CASTANEA","ELAEAGNX","RUMEOXYR","CAPRIFOLIA","SHEPHERDIA","ERIVACCI","AQUIFOLI","ARCEUTHOBI","SCROPHUL","MAGNOLIACE","CAMPANULACEA","TAXODIUM","CACTACEAE","POLEMONI","ACPENSYL","SANGUI","PROSOPIS","PEDICULARI","pollensum","ambrosia.proportion","artemisia.proportion","NA_L2CODE","NA_L2NAME","NA_L1CODE","NA_L1NAME","NA_L2KEY","NA_L1KEY","Shape_Leng","Shape_Area","category","MeanT","Mean.Diurnal.RangeT","Isothermality","TSeasonality","MaxTWarm","MinTCold","TAnnRange","MeanTWetQ","MeanTDryQ","MeanTWarmQ","MeanTColdQ","AnnP","PrecipWetMonth","PrecipDryMonth","PrecipSeasonality","PrecipWetQ","PrecipDryQ","PrecipWarmQ","PrecipColdQ","long.1","lat.1"
101,"JHMN06 (McAndrews and Wright 1969)",0,NA,NA,48.85,-113.25,1289,0,0,0,1,15,10,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,33,163,0,0,76,0,0,0,0,0,0,0,5,9,0,20,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350,1e-05,0.0428571428571429,"9.3","WEST-CENTRAL SEMIARID PRAIRIES","9","GREAT PLAINS","9.3  WEST-CENTRAL SEMIARID PRAIRIES","9  GREAT PLAINS",9619206.40931,817886943524,"NoAmbrosia",32.9928932189941,132.432098388672,35,7962.2607421875,231.424987792969,-139.719604492188,371.144592285156,111.484092712402,-13.8554162979126,135.424987792969,-68.2875061035156,506.12353515625,80.7787094116211,26.7371997833252,37.8465843200684,189.937515258789,86.3994140625,171.217910766602,89.9082183837891,-113.25,48.85
102,"JHMN11 (McAndrews and Wright 1969)",0,NA,NA,48.533333,-112.966667,1294,0,0,0,0,23,5,2,0,3,0,5,0,0,0,0,0,0,0,0,0,0,13,183,0,0,87,0,0,0,0,0,0,0,5,3,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,335,1e-05,0.0686567164179104,"9.3","WEST-CENTRAL SEMIARID PRAIRIES","9","GREAT PLAINS","9.3  WEST-CENTRAL SEMIARID PRAIRIES","9  GREAT PLAINS",9619206.40931,817886943524,"NoAmbrosia",42.6948013305664,127.854057312012,33.568058013916,8327.40234375,244.412734985352,-131.854064941406,376.266815185547,125.185203552246,-7.36365842819214,150.185195922852,-63.568058013916,451.514862060547,72.5680618286133,24.077657699585,36.9031410217285,168.931716918945,78.1293716430664,153.363662719727,86.1485748291016,-112.966667,48.533333
103,"JHMN32 (McAndrews and Wright 1969)",0,NA,NA,48.733333,-107.283333,1315,0,0,4,0,49,14,4,0,70,2,8,0,0,0,0,0,0,0,0,0,0,19,117,0,0,51,0,0,0,0,0,0,0,1,4,0,1,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,349,0.0114613180515759,0.140401146131805,"9.3","WEST-CENTRAL SEMIARID PRAIRIES","9","GREAT PLAINS","9.3  WEST-CENTRAL SEMIARID PRAIRIES","9  GREAT PLAINS",9619206.40931,817886943524,"BothPresent",42.7073249816895,145.186401367188,30,11215.302734375,282.414642333984,-191.605194091797,474.019836425781,156.623046875,-96.5011978149414,181.414642333984,-108.605201721191,304.274841308594,62.6052017211914,8.60519981384277,69.6052017211914,160.771759033203,27.6051998138428,141.897872924805,27.6051998138428,-107.283333,48.733333
105,"JHMS25 (McAndrews and Wright 1969)",0,NA,NA,44.516667,-102.85,1345,0,0,19,0,22,6,2,0,132,1,6,0,0,0,0,0,0,0,0,0,0,15,63,0,0,109,0,0,1,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,380,0.05,0.0578947368421053,"9.3","WEST-CENTRAL SEMIARID PRAIRIES","9","GREAT PLAINS","9.3  WEST-CENTRAL SEMIARID PRAIRIES","9  GREAT PLAINS",9619206.40931,817886943524,"BothPresent",79.2643966674805,144,32,10416.7001953125,309.391998291016,-137.188903808594,446.580902099609,184.391998291016,-56.7355995178223,213.391998291016,-56.7355995178223,409.662200927734,79.5466995239258,8.48040008544922,66.4533004760742,202.093399047852,30.4804000854492,167.54670715332,30.4804000854492,-102.85,44.516667
106,"Emma Lake Area",0,NA,NA,53.558333,-105.866667,2080,0,0,0,0,8,4,20,0,5,0,12,0,0,0,0,0,0,0,0,4,0,11,111,0,0,2,0,0,0,0,0,4,0,0,7,0,41,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,1e-05,0.0347826086956522,"5.4","BOREAL PLAIN","5","NORTHERN FORESTS","5.4  BOREAL PLAIN","5  NORTHERN FORESTS",7681115.445,688274409977,"NoAmbrosia",2,124.596092224121,25,12867.3212890625,237.174087524414,-254.549102783203,491.723205566406,156,-150.127105712891,156,-171.723205566406,438.301208496094,74,15,54,202,56,202,57,-105.866667,53.558333
107,"Stations 96-97 (Lichti-Federovich and Ritchie 1968)",0,NA,NA,50.83,-104.05,2532,0,0,0,0,208,50,11,0,133,3,61,0,5,0,0,0,0,0,0,0,0,85,104,2,0,177,0,1,1,0,0,33,3,0,20,0,17,5,24,0,5,2,1,1,4,2,0,0,0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1084,1e-05,0.191881918819188,"9.2","TEMPERATE PRAIRIES","9","GREAT PLAINS","9.2  TEMPERATE PRAIRIES","9  GREAT PLAINS",12510738.5159,751237921717,"NoAmbrosia",18.6380310058594,119.751602172852,24,12539.5546875,251.294403076172,-232.705596923828,484,147.638031005859,-149.863464355469,169.751602172852,-152.248397827148,410.981964111328,72.4571990966797,14,56,184.705596923828,52.1135673522949,184.705596923828,52.1135673522949,-104.05,50.83
108,"Island",0,NA,NA,45.3,-91.4,2691,0,4,67,0,6,3,43,1,7,6,3,0,0,7,1,0,0,0,0,0,7,15,94,0,0,24,0,0,64,0,0,3,3,1,0,1,4,0,3,3,0,0,1,0,0,1,1,3,18,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,397,0.168765743073048,0.0151133501259446,"5.2","MIXED WOOD SHIELD","5","NORTHERN FORESTS","5.2  MIXED WOOD SHIELD","5  NORTHERN FORESTS",5338397.84349,248955251711,"BothPresent",59.7144012451172,130.142807006836,28,11241.4052734375,281.857208251953,-177.585998535156,459.443206787109,193.515563964844,-96.1856994628906,194.714401245117,-96.1856994628906,826.142822265625,113.900100708008,21,48,324,80,323.900085449219,80,-91.4,45.3
109,"Upper Bass Lake",0,NA,NA,45.52,-91.2,2813,4,4,53,0,6,0,62,0,1,4,4,0,0,4,1,0,0,0,0,0,3,11,127,1,2,10,0,0,51,0,0,2,2,1,0,1,4,0,6,4,0,0,2,0,0,0,1,2,14,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,390,0.135897435897436,0.0153846153846154,"5.2","MIXED WOOD SHIELD","5","NORTHERN FORESTS","5.2  MIXED WOOD SHIELD","5  NORTHERN FORESTS",5338397.84349,248955251711,"BothPresent",53.7499122619629,131.296401977539,28,11176.4013671875,275.749908447266,-184.293594360352,460.043518066406,176.046310424805,-101.953689575195,188.046310424805,-101.953689575195,827.956481933594,112,21,47.0435104370117,326,80,322.956481933594,80,-91.2,45.52
110,"Pogonia Bog Pond",0,NA,NA,45.03503,-93.6305,3536,4,6,102,0,7,24,15,1,12,7,16,0,0,4,2,0,0,0,0,0,13,80,15,0,0,17,0,120,50,0,0,7,38,0,16,2,0,0,4,0,3,0,0,0,1,1,5,0,0,0,0,0,10,0,8,16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,607,0.168039538714992,0.0115321252059308,"8.1","MIXED WOOD PLAINS","8","EASTERN TEMPERATE FORESTS","8.1  MIXED WOOD PLAINS","8  EASTERN TEMPERATE FORESTS",3190053.60936,130088054380,"BothPresent",67,120.342796325684,26,11552.1962890625,286.432952880859,-169.432968139648,455.865936279297,207,-91.704231262207,207,-91.704231262207,759.228149414062,111.704231262207,20,49.704231262207,312.408477783203,69,312.408477783203,69,-93.6305,45.03503
111,"Pott 1 Pond",NA,-59,1,39.316445,-96.37635,14415,0,1,92,0,4,17,2,5,36,37,11,0,8,0,5,0,0,0,0,0,0,45,4,0,2,72,0,0,59,0,0,104,22,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,2,15,1,47,0,8,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,608,0.151315789473684,0.00657894736842105,"9.4","SOUTH CENTRAL SEMIARID PRAIRIES","9","GREAT PLAINS","9.4  SOUTH CENTRAL SEMIARID PRAIRIES","9  GREAT PLAINS",8068725.65061,989587175818,"BothPresent",121.532516479492,129.571029663086,30.587718963623,10025.7431640625,325.532531738281,-92.8630828857422,418.395599365234,222.944793701172,-14.8630809783936,245.944793701172,-14.8630809783936,870.138610839844,137,19.9890823364258,51.0109176635742,354.038513183594,69.9781646728516,330.066131591797,69.9781646728516,-96.37635,39.316445
113,"Ray Ranch Pond",NA,-62,1,41.03533,-102.445445,26331,0,0,33,0,36,14,0,0,200,13,5,0,0,0,5,0,0,0,0,0,0,92,38,22,0,34,0,0,1,0,0,5,2,0,1,1,1,0,3,0,1,0,0,1,1,0,0,1,0,10,0,0,0,1,3,0,0,1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,531,0.0621468926553672,0.0677966101694915,"9.4","SOUTH CENTRAL SEMIARID PRAIRIES","9","GREAT PLAINS","9.4  SOUTH CENTRAL SEMIARID PRAIRIES","9  GREAT PLAINS",8068725.65061,989587175818,"BothPresent",94.9690475463867,162.029449462891,37,9482.3876953125,320.975189208984,-112.547996520996,433.523193359375,191.975204467773,-25.0604000091553,219.456649780273,-25.0604000091553,450.535552978516,86.9705505371094,9.51239967346191,68.4890975952148,231.942596435547,30.5372009277344,190.942596435547,30.5372009277344,-102.445445,41.03533
114,"Site 34 (Swain unpublished)",0,NA,NA,45.82,-91.47,104,0,0,14,0,3,2,82,0,1,2,1,0,0,0,0,0,0,0,0,0,2,2,180,0,1,4,0,0,30,0,0,0,1,0,11,0,3,0,1,0,0,2,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,345,0.0405797101449275,0.00869565217391304,"5.2","MIXED WOOD SHIELD","5","NORTHERN FORESTS","5.2  MIXED WOOD SHIELD","5  NORTHERN FORESTS",5338397.84349,248955251711,"BothPresent",48.0459022521973,131.0458984375,28,11337.6123046875,272.45361328125,-193,465.45361328125,172.708892822266,-108.954093933105,185.407699584961,-108.954093933105,823.459411621094,112.847602844238,21.9540977478027,48.0459022521973,328.241607666016,80.1387023925781,324.542785644531,80.1387023925781,-91.47,45.82
115,"Site 91 (Delcourt  et al. 1983)",0,NA,NA,30.11,-94.4,670,0,0,1,2,0,1,0,18,1,1,25,0,5,1,9,0,0,10,2,1,13,70,139,0,0,45,0,0,62,1,1,0,6,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,435,0.00229885057471264,1e-05,"8.3","SOUTHEASTERN USA PLAINS","8","EASTERN TEMPERATE FORESTS","8.3  SOUTHEASTERN USA PLAINS","8  EASTERN TEMPERATE FORESTS",4242403.84977,207662918184,"NoArtemisia",198,117.701599121094,39.8507995605469,6361.80859375,336.904205322266,44.2026138305664,292.701599121094,261,158.149200439453,275,111.202613830566,1386.81579589844,147.946578979492,87.7973861694336,16,400.134796142578,273.552398681641,370.582397460938,329.498992919922,-94.4,30.11
116,"Centralia Lake",0,NA,NA,38.57,-89,941,0,0,69,0,1,4,10,20,7,0,3,0,8,0,0,5,0,1,0,0,0,3,3,2,5,18,0,0,138,0,0,10,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,330,0.209090909090909,0.00303030303030303,"8.3","SOUTHEASTERN USA PLAINS","8","EASTERN TEMPERATE FORESTS","8.3  SOUTHEASTERN USA PLAINS","8  EASTERN TEMPERATE FORESTS",17925881.4618,819013899914,"BothPresent",125,119.749351501465,31,9303.255859375,314,-69.0131988525391,383.013214111328,124.260498046875,-2,239.990158081055,-2,1036.89831542969,108.986801147461,52.7361526489258,19.2638473510742,312.709747314453,203.468948364258,273.746002197266,203.468948364258,-89,38.57
117,"JHMN27 (McAndrews and Wright 1969)",0,NA,NA,48.866667,-108.666667,1310,0,0,2,0,58,8,3,0,114,0,4,0,0,0,0,0,0,0,0,0,0,68,68,0,0,47,0,0,0,0,0,0,0,2,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,383,0.00522193211488251,0.151436031331593,"9.3","WEST-CENTRAL SEMIARID PRAIRIES","9","GREAT PLAINS","9.3  WEST-CENTRAL SEMIARID PRAIRIES","9  GREAT PLAINS",9619206.40931,817886943524,"BothPresent",41,147.789199829102,32,10369.6953125,271.290740966797,-179.210800170898,450.501556396484,147.368392944336,-21,170.866851806641,-96.288459777832,348.839324951172,61.7092590332031,13.1331415176392,53.4483413696289,159.498458862305,45.1331405639648,141.709259033203,47.7092590332031,-108.666667,48.866667
118,"JHMN41 (McAndrews and Wright 1969)",0,NA,NA,47.966667,-101.216667,1324,0,0,17,0,97,51,4,0,41,2,6,0,0,0,0,0,0,0,0,0,0,44,22,0,0,54,0,0,5,0,0,1,0,0,3,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,351,0.0484330484330484,0.276353276353276,"9.3","WEST-CENTRAL SEMIARID PRAIRIES","9","GREAT PLAINS","9.3  WEST-CENTRAL SEMIARID PRAIRIES","9  GREAT PLAINS",9619206.40931,817886943524,"BothPresent",41.3119506835938,128.412353515625,26.900749206543,12006.26953125,277.724304199219,-196.298904418945,474.023193359375,164.411193847656,-121.787300109863,189.311950683594,-121.787300109863,439.986938476562,82.3936538696289,12,61.199649810791,202.199645996094,40,196.005645751953,40,-101.216667,47.966667
119,"JHMS18 (McAndrews and Wright 1969)",0,NA,NA,44.333333,-106.733333,1338,0,0,1,0,49,1,2,0,34,0,0,0,0,0,0,0,0,0,0,0,0,28,100,0,0,189,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,409,0.00244498777506112,0.119804400977995,"9.3","WEST-CENTRAL SEMIARID PRAIRIES","9","GREAT PLAINS","9.3  WEST-CENTRAL SEMIARID PRAIRIES","9  GREAT PLAINS",9619206.40931,817886943524,"BothPresent",59.5431861877441,154.817916870117,36,8990.1298828125,284.434631347656,-138.992477416992,423.427093505859,100.311019897461,-53.3482475280762,178.832305908203,-53.3482475280762,368.891479492188,61.116081237793,13.1160831451416,52.2891159057617,165.514419555664,42.638011932373,119.27473449707,42.638011932373,-106.733333,44.333333
120,"JHMS28 (McAndrews and Wright 1969)",0,NA,NA,45.033333,-102,1348,0,0,8,0,33,1,0,0,298,0,1,0,0,0,0,0,0,0,0,0,0,161,9,0,0,101,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,615,0.0130081300813008,0.0536585365853659,"9.3","WEST-CENTRAL SEMIARID PRAIRIES","9","GREAT PLAINS","9.3  WEST-CENTRAL SEMIARID PRAIRIES","9  GREAT PLAINS",9619206.40931,817886943524,"BothPresent",72,142.13720703125,30,11020.7568359375,311.13720703125,-148.770797729492,459.907989501953,184.13720703125,-55.8121070861816,213,-72.2053070068359,414.308776855469,77.9318923950195,8,66.4282913208008,205.222991943359,28.8628005981445,173.222991943359,28.8628005981445,-102,45.033333
121,"Site 1 (Hall 1977)",0,NA,NA,36.92,-95.97,2321,0,0,48,0,2,0,0,43,18,3,11,0,8,0,0,9,0,0,0,0,0,48,18,0,0,10,0,17,102,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,346,0.138728323699422,0.00578034682080925,"9.2","TEMPERATE PRAIRIES","9","GREAT PLAINS","9.2  TEMPERATE PRAIRIES","9  GREAT PLAINS",12510738.5159,751237921717,"BothPresent",143.619369506836,136,34,9181.2666015625,338.619384765625,-61.3695983886719,399.988983154297,194.018005371094,20.6193771362305,258.619384765625,20.6193771362305,962.457702636719,127.36262512207,32.0110244750977,36.9889755249023,333.594390869141,112.25382232666,279.605438232422,112.25382232666,-95.97,36.92
122,"Stations 85-86 (Lichti-Federovich and Ritchie 1968)",0,NA,NA,51.83,-101.08,2525,0,0,0,0,25,23,141,0,16,0,10,0,0,0,0,0,0,0,0,0,0,128,411,0,0,21,0,0,26,0,0,18,0,3,59,0,236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1125,1e-05,0.0222222222222222,"5.4","BOREAL PLAIN","5","NORTHERN FORESTS","5.4  BOREAL PLAIN","5  NORTHERN FORESTS",7681115.445,688274409977,"NoAmbrosia",0.130053594708443,109.13005065918,22.130054473877,12743.9560546875,231.746109008789,-244.732406616211,476.478515625,153.260101318359,-173.86994934082,153.260101318359,-173.86994934082,499.481079101562,78.8699493408203,17.869945526123,51.130054473877,220.253890991211,63.6098403930664,220.253890991211,63.6098403930664,-101.08,51.83
123,"Cedar Bog",0,NA,NA,45.411111,-93.197222,3460,0,0,71,0,5,2,32,0,14,0,4,0,0,0,0,0,0,0,0,0,4,1,35,0,0,135,0,0,96,0,0,6,12,1,13,0,17,0,2,0,0,4,2,1,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,470,0.151063829787234,0.0106382978723404,"8.1","MIXED WOOD PLAINS","8","EASTERN TEMPERATE FORESTS","8.1  MIXED WOOD PLAINS","8  EASTERN TEMPERATE FORESTS",3190053.60936,130088054380,"BothPresent",62.855598449707,116.430854797363,25,11615.7353515625,280.903930664062,-175.288803100586,456.192749023438,203.28645324707,-97.5752563476562,203.28645324707,-97.5752563476562,750.138305664062,113,20,51,314,68,314,68,-93.197222,45.411111
124,"Stations 62-65 (Lichti-Federovich and Ritchie 1968)",0,NA,NA,51.25,-95.08,3750,0,0,0,0,7,16,55,0,15,0,0,0,3,0,0,0,0,0,0,0,0,8,654,0,0,26,0,0,9,0,0,9,3,3,43,0,137,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1007,1e-05,0.00695134061569017,"5.1","SOFTWOOD SHIELD","5","NORTHERN FORESTS","5.1  SOFTWOOD SHIELD","5  NORTHERN FORESTS",15288924.0575,1368497165780,"NoAmbrosia",7,113,22,13264.884765625,244.275726318359,-261.256408691406,505.532135009766,166,-177,166,-177,574.724243164062,87,19,48,241,71,241,71,-95.08,51.25
125,"Stations 66-69 (Lichti-Federovich and Ritchie 1968)",0,NA,NA,50.83,-95.17,3753,0,0,0,0,19,12,49,0,6,0,0,0,0,0,0,0,0,0,0,0,0,9,698,0,0,91,0,5,0,0,0,10,0,6,32,0,64,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1009,1e-05,0.0188305252725471,"5.1","SOFTWOOD SHIELD","5","NORTHERN FORESTS","5.1  SOFTWOOD SHIELD","5  NORTHERN FORESTS",15288924.0575,1368497165780,"NoAmbrosia",12.1239995956421,110,22,13167.095703125,247.123992919922,-251.968505859375,499.092498779297,170.031494140625,-169.968505859375,170.031494140625,-169.968505859375,569.29150390625,87.720100402832,19,48,240.440200805664,70,240.440200805664,70,-95.17,50.83
126,"Stations 70-76 (Lichti-Federovich and Ritchie 1968)",0,NA,NA,53.75,-103.05,3758,0,0,0,0,17,12,132,0,20,3,66,0,2,0,0,0,0,0,0,0,0,81,317,0,0,59,0,0,1,0,0,38,7,2,90,0,207,1,14,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1078,1e-05,0.0157699443413729,"5.4","BOREAL PLAIN","5","NORTHERN FORESTS","5.4  BOREAL PLAIN","5  NORTHERN FORESTS",7681115.445,688274409977,"NoAmbrosia",2.36421608924866,115,22,13577.02734375,242.47639465332,-265.14501953125,507.621429443359,165,-175.998794555664,165,-183.304397583008,454.695587158203,75,15,54,206,55,206,55,-103.05,53.75
127,"Stations 96-97 (Lichti-Federovich and Ritchie 1968)",0,NA,NA,50.83,-104.05,3770,0,0,0,0,159,50,28,0,255,6,15,0,30,0,0,0,0,0,0,0,0,17,154,0,0,115,0,0,2,0,0,49,9,0,23,0,21,11,33,0,1,22,0,0,2,1,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1009,1e-05,0.157581764122894,"9.2","TEMPERATE PRAIRIES","9","GREAT PLAINS","9.2  TEMPERATE PRAIRIES","9  GREAT PLAINS",12510738.5159,751237921717,"NoAmbrosia",18.6380310058594,119.751602172852,24,12539.5546875,251.294403076172,-232.705596923828,484,147.638031005859,-149.863464355469,169.751602172852,-152.248397827148,410.981964111328,72.4571990966797,14,56,184.705596923828,52.1135673522949,184.705596923828,52.1135673522949,-104.05,50.83
128,"Devils Lake",0,NA,NA,43.4178,-89.73205,3802,0,0,119,0,4,2,26,14,19,0,0,0,0,0,0,2,0,0,0,0,0,0,36,0,0,2,0,0,145,0,0,3,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,379,0.313984168865435,0.0105540897097625,"8.1","MIXED WOOD PLAINS","8","EASTERN TEMPERATE FORESTS","8.1  MIXED WOOD PLAINS","8  EASTERN TEMPERATE FORESTS",3190053.60936,130088054380,"BothPresent",69.8376007080078,117.21199798584,27,10734.107421875,277.837585449219,-150.374404907227,428.212005615234,188.760055541992,-77.9224472045898,200.760055541992,-77.9224472045898,819.985168457031,104,25.8939990997314,41.1059989929199,302.71044921875,88.9504013061523,299.978851318359,88.9504013061523,-89.73205,43.4178
129,"Spring Lake",NA,-37,1,46.22469,-103.73472,14178,0,0,9,0,79,14,2,0,79,17,36,0,0,1,0,0,0,0,0,0,1,176.5,55,1,0,102,0,0,0,0,0,2,2,0,0,5,1,2,2,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,10,0,0,2,0,0,9,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,613.5,0.0146699266503667,0.128769356153219,"9.3","WEST-CENTRAL SEMIARID PRAIRIES","9","GREAT PLAINS","9.3  WEST-CENTRAL SEMIARID PRAIRIES","9  GREAT PLAINS",9619206.40931,817886943524,"BothPresent",56.839599609375,148.914001464844,32,10607.7919921875,293.667419433594,-162.697601318359,456.365020751953,166.290634155273,-82.160400390625,193.216400146484,-82.160400390625,376.590911865234,79.4627990722656,9,67.3885650634766,189.011764526367,30.32080078125,161.560729980469,30.32080078125,-103.73472,46.22469
130,"Lake Oakwood",NA,-35,1,44.439995,-96.96795,14249,0,0,156,0,35,7,2,0,69,6,51,0,4,0,0,0,0,0,0,0,2,63,53,1,0,50,0,0,27,0,0,7,4,0,0,2,4,2,3,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,2,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,562,0.277580071174377,0.0622775800711744,"9.2","TEMPERATE PRAIRIES","9","GREAT PLAINS","9.2  TEMPERATE PRAIRIES","9  GREAT PLAINS",12510738.5159,751237921717,"BothPresent",61.9252586364746,127.406799316406,26.4067993164062,11797.6787109375,289.762329101562,-181.644454956055,471.406799316406,183.280807495117,-100.074745178223,206.280807495117,-100.074745178223,583.401489257812,100,12,58,256.252014160156,40,252.200744628906,40,-96.96795,44.439995
